epoch,link,log type,data
0,0,BSYS,5,INFO,Firmware SHA: 7C2E60DA
1758488524.07,1,DATA,SOFT2,131520,3058
1758488524.39,2,DATA,RBRD,133000,1488620
1758488524.58,1,DATA,SOFT2,132020,3057
1758488524.89,2,DATA,RBRD,133500,1479820
1758488525.08,1,DATA,SOFT2,132520,3057
1758488525.39,2,DATA,RBRD,134000,1470280
1758488525.58,1,DATA,SOFT2,133020,3057
1758488525.89,2,DATA,RBRD,134500,1460820
1758488526.08,1,DATA,SOFT2,133520,3058
1758488526.39,2,DATA,RBRD,135000,1457370
1758488526.58,1,DATA,SOFT2,134020,3057
1758488526.89,2,DATA,RBRD,135500,1459020
1758488527.08,1,DATA,SOFT2,134520,3057
1758488527.39,2,DATA,RBRD,136000,1463810
1758488527.58,1,DATA,SOFT2,135020,3058
1758488527.89,2,DATA,RBRD,136500,1472820
1758488528.05,0,BSYS,137529,INFO,etmark 3496464384
1758488528.03,1,DATA,SOFT2,135520,3057
1758488528.34,2,DATA,RBRD,137000,1484700
1758488528.53,1,DATA,SOFT2,136020,3057
1758488528.84,2,DATA,RBRD,137500,1496030
1758488529.03,1,DATA,SOFT2,136520,3057
1758488529.34,2,DATA,RBRD,138000,1503440
1758488529.53,1,DATA,SOFT2,137020,3057
1758488529.84,2,DATA,RBRD,138500,1506310
1758488530.03,1,DATA,SOFT2,137520,3057
1758488530.34,2,DATA,RBRD,139000,1501760
1758488530.53,1,DATA,SOFT2,138020,3057
1758488530.84,2,DATA,RBRD,139500,1491800
1758488531.02,1,DATA,SOFT2,138520,3057
1758488531.34,2,DATA,RBRD,140000,1480490
1758488531.52,1,DATA,SOFT2,139020,3057
1758488531.84,2,DATA,RBRD,140500,1474040
1758488532.02,1,DATA,SOFT2,139520,3058
1758488532.33,2,DATA,RBRD,141000,1472960
1758488532.52,1,DATA,SOFT2,140020,3057
1758488532.83,2,DATA,RBRD,141500,1471370
1758488533.02,1,DATA,SOFT2,140520,3057
1758488533.33,2,DATA,RBRD,142000,1467920
1758488533.52,1,DATA,SOFT2,141020,3057
1758488533.83,2,DATA,RBRD,142500,1461610
1758488534.02,1,DATA,SOFT2,141520,3058
1758488534.33,2,DATA,RBRD,143000,1453150
1758488534.51,1,DATA,SOFT2,142020,3058
1758488534.83,2,DATA,RBRD,143500,1445900
1758488535.01,1,DATA,SOFT2,142520,3057
1758488535.33,2,DATA,RBRD,144000,1445610
1758488535.51,1,DATA,SOFT2,143020,3057
1758488535.83,2,DATA,RBRD,144500,1455760
1758488536.01,1,DATA,SOFT2,143520,3057
1758488536.32,2,DATA,RBRD,145000,1476690
1758488536.51,1,DATA,SOFT2,144020,3058
1758488536.82,2,DATA,RBRD,145500,1501410
1758488537.01,1,DATA,SOFT2,144520,3058
1758488537.32,2,DATA,RBRD,146000,1518980
1758488537.51,1,DATA,SOFT2,145020,3057
1758488537.82,2,DATA,RBRD,146500,1522980
1758488537.94,0,BSYS,147502,INFO,etmark 3496466944
1758488538.06,1,DATA,SOFT2,145520,3057
1758488538.38,2,DATA,RBRD,147000,1515420
1758488538.56,1,DATA,SOFT2,146020,3057
1758488538.88,2,DATA,RBRD,147500,1501210
1758488539.06,1,DATA,SOFT2,146520,3057
1758488539.38,2,DATA,RBRD,148000,1487520
1758488539.56,1,DATA,SOFT2,147020,3058
1758488539.88,2,DATA,RBRD,148500,1478300
1758488540.07,1,DATA,SOFT2,147520,3057
1758488540.38,2,DATA,RBRD,149000,1472980
1758488540.57,1,DATA,SOFT2,148020,3058
1758488540.88,2,DATA,RBRD,149500,1470340
1758488541.07,1,DATA,SOFT2,148520,3057
1758488541.38,2,DATA,RBRD,150000,1467440
1758488541.57,1,DATA,SOFT2,149020,3057
1758488541.89,2,DATA,RBRD,150500,1462380
1758488542.07,1,DATA,SOFT2,149520,3057
1758488542.39,2,DATA,RBRD,151000,1456470
1758488542.57,1,DATA,SOFT2,150020,3057
1758488542.89,2,DATA,RBRD,151500,1451040
1758488543.07,1,DATA,SOFT2,150520,3057
1758488543.58,1,DATA,SOFT2,151020,3057
1758488543.89,2,DATA,RBRD,152500,1446530
1758488544.08,1,DATA,SOFT2,151520,3057
1758488544.39,2,DATA,RBRD,153000,1448570
1758488544.58,1,DATA,SOFT2,152020,3057
1758488544.90,2,DATA,RBRD,153500,1455690
1758488545.08,1,DATA,SOFT2,152520,3057
1758488545.40,2,DATA,RBRD,154000,1467890
1758488545.58,1,DATA,SOFT2,153020,3057
1758488545.90,2,DATA,RBRD,154500,1483400
1758488546.08,1,DATA,SOFT2,153520,3057
1758488546.40,2,DATA,RBRD,155000,1498300
1758488546.58,1,DATA,SOFT2,154020,3057
1758488546.90,2,DATA,RBRD,155500,1508170
1758488547.08,1,DATA,SOFT2,154520,3057
1758488547.40,2,DATA,RBRD,156000,1511210
1758488547.59,1,DATA,SOFT2,155020,3058
1758488547.90,2,DATA,RBRD,156500,1506030
1758488548.06,0,BSYS,157531,INFO,etmark 3496469504
1758488548.03,1,DATA,SOFT2,155520,3057
1758488548.35,2,DATA,RBRD,157000,1494610
1758488548.53,1,DATA,SOFT2,156020,3057
1758488548.85,2,DATA,RBRD,157500,1481910
1758488549.03,1,DATA,SOFT2,156520,3057
1758488549.34,2,DATA,RBRD,158000,1473710
1758488549.53,1,DATA,SOFT2,157020,3057
1758488549.84,2,DATA,RBRD,158500,1471520
1758488550.02,1,DATA,SOFT2,157520,3058
1758488550.34,2,DATA,RBRD,159000,1471600
1758488550.52,1,DATA,SOFT2,158020,3057
1758488550.84,2,DATA,RBRD,159500,1470270
1758488551.02,1,DATA,SOFT2,158520,3057
1758488551.34,2,DATA,RBRD,160000,1466350
1758488551.52,1,DATA,SOFT2,159020,3058
1758488551.84,2,DATA,RBRD,160500,1460710
1758488552.02,1,DATA,SOFT2,159520,3057
1758488552.34,2,DATA,RBRD,161000,1450590
1758488552.52,1,DATA,SOFT2,160020,3057
1758488552.83,2,DATA,RBRD,161500,1437160
1758488553.02,1,DATA,SOFT2,160520,3058
1758488553.33,2,DATA,RBRD,162000,1425690
1758488553.51,1,DATA,SOFT2,161020,3057
1758488553.83,2,DATA,RBRD,162500,1421630
1758488554.01,1,DATA,SOFT2,161520,3057
1758488554.33,2,DATA,RBRD,163000,1425460
1758488554.51,1,DATA,SOFT2,162020,3057
1758488554.83,2,DATA,RBRD,163500,1437950
1758488555.01,1,DATA,SOFT2,162520,3057
1758488555.33,2,DATA,RBRD,164000,1458380
1758488555.51,1,DATA,SOFT2,163020,3057
1758488555.83,2,DATA,RBRD,164500,1481660
1758488556.01,1,DATA,SOFT2,163520,3057
1758488556.32,2,DATA,RBRD,165000,1501500
1758488556.51,1,DATA,SOFT2,164020,3057
1758488556.82,2,DATA,RBRD,165500,1507890
1758488557.00,1,DATA,SOFT2,164520,3057
1758488557.32,2,DATA,RBRD,166000,1501980
1758488557.50,1,DATA,SOFT2,165020,3057
1758488557.82,2,DATA,RBRD,166500,1490600
1758488557.95,0,BSYS,167506,INFO,etmark 3496472064
1758488558.06,1,DATA,SOFT2,165520,3057
1758488558.38,2,DATA,RBRD,167000,1481740
1758488558.56,1,DATA,SOFT2,166020,3057
1758488558.88,2,DATA,RBRD,167500,1479000
1758488559.06,1,DATA,SOFT2,166520,3057
1758488559.38,2,DATA,RBRD,168000,1480290
1758488559.56,1,DATA,SOFT2,167020,3057
1758488559.88,2,DATA,RBRD,168500,1483050
1758488560.06,1,DATA,SOFT2,167520,3057
1758488560.38,2,DATA,RBRD,169000,1485920
1758488560.56,1,DATA,SOFT2,168020,3057
1758488560.88,2,DATA,RBRD,169500,1486650
1758488561.06,1,DATA,SOFT2,168520,3057
1758488561.38,2,DATA,RBRD,170000,1484090
1758488561.56,1,DATA,SOFT2,169020,3057
1758488561.89,2,DATA,RBRD,170500,1478190
1758488562.07,1,DATA,SOFT2,169520,3057
1758488562.39,2,DATA,RBRD,171000,1471460
1758488562.57,1,DATA,SOFT2,170020,3057
1758488562.89,2,DATA,RBRD,171500,1465640
1758488563.07,1,DATA,SOFT2,170520,3057
1758488563.57,1,DATA,SOFT2,171020,3057
1758488563.89,2,DATA,RBRD,172500,1460420
1758488564.07,1,DATA,SOFT2,171520,3057
1758488564.39,2,DATA,RBRD,173000,1465310
1758488564.57,1,DATA,SOFT2,172020,3057
1758488564.89,2,DATA,RBRD,173500,1474880
1758488565.07,1,DATA,SOFT2,172520,3057
1758488565.39,2,DATA,RBRD,174000,1487490
1758488565.57,1,DATA,SOFT2,173020,3058
1758488565.90,2,DATA,RBRD,174500,1498810
1758488566.08,1,DATA,SOFT2,173520,3057
1758488566.40,2,DATA,RBRD,175000,1507930
1758488566.58,1,DATA,SOFT2,174020,3057
1758488566.90,2,DATA,RBRD,175500,1512600
1758488567.08,1,DATA,SOFT2,174520,3057
1758488567.40,2,DATA,RBRD,176000,1514170
1758488567.58,1,DATA,SOFT2,175020,3057
1758488567.90,2,DATA,RBRD,176500,1511290
1758488568.05,0,BSYS,177534,INFO,etmark 3496474624
1758488568.03,1,DATA,SOFT2,175520,3057
1758488568.35,2,DATA,RBRD,177000,1502740
1758488568.52,1,DATA,SOFT2,176020,3057
1758488568.85,2,DATA,RBRD,177500,1489750
1758488569.02,1,DATA,SOFT2,176520,3057
1758488569.34,2,DATA,RBRD,178000,1474160
1758488569.52,1,DATA,SOFT2,177020,3057
1758488569.84,2,DATA,RBRD,178500,1462300
1758488570.02,1,DATA,SOFT2,177520,3057
1758488570.34,2,DATA,RBRD,179000,1457880
1758488570.52,1,DATA,SOFT2,178020,3057
1758488570.84,2,DATA,RBRD,179500,1458110
1758488571.02,1,DATA,SOFT2,178520,3057
1758488571.34,2,DATA,RBRD,180000,1455940
1758488571.51,1,DATA,SOFT2,179020,3057
1758488571.84,2,DATA,RBRD,180500,1453440
1758488572.01,1,DATA,SOFT2,179520,3057
1758488572.34,2,DATA,RBRD,181000,1446380
1758488572.51,1,DATA,SOFT2,180020,3058
1758488572.83,2,DATA,RBRD,181500,1438550
1758488573.01,1,DATA,SOFT2,180520,3057
1758488573.51,1,DATA,SOFT2,181020,3057
1758488573.83,2,DATA,RBRD,182500,1435460
1758488574.01,1,DATA,SOFT2,181520,3058
1758488574.33,2,DATA,RBRD,183000,1441620
1758488574.51,1,DATA,SOFT2,182020,3057
1758488574.83,2,DATA,RBRD,183500,1450120
1758488575.00,1,DATA,SOFT2,182520,3058
1758488575.33,2,DATA,RBRD,184000,1460240
1758488575.50,1,DATA,SOFT2,183020,3057
1758488575.83,2,DATA,RBRD,184500,1471460
1758488576.00,1,DATA,SOFT2,183520,3057
1758488576.32,2,DATA,RBRD,185000,1483990
1758488576.50,1,DATA,SOFT2,184020,3057
1758488576.82,2,DATA,RBRD,185500,1498150
1758488577.00,1,DATA,SOFT2,184520,3057
1758488577.32,2,DATA,RBRD,186000,1510880
1758488577.50,1,DATA,SOFT2,185020,3058
1758488577.82,2,DATA,RBRD,186500,1517290
1758488577.95,0,BSYS,187511,INFO,etmark 3496477184
1758488578.05,1,DATA,SOFT2,185520,3057
1758488578.37,2,DATA,RBRD,187000,1514270
1758488578.55,1,DATA,SOFT2,186020,3057
1758488578.88,2,DATA,RBRD,187500,1501840
1758488579.05,1,DATA,SOFT2,186520,3057
1758488579.38,2,DATA,RBRD,188000,1485400
1758488579.55,1,DATA,SOFT2,187020,3058
1758488579.88,2,DATA,RBRD,188500,1473800
1758488580.05,1,DATA,SOFT2,187520,3057
1758488580.38,2,DATA,RBRD,189000,1471010
1758488580.55,1,DATA,SOFT2,188020,3057
1758488580.88,2,DATA,RBRD,189500,1470280
1758488581.06,1,DATA,SOFT2,188520,3057
1758488581.38,2,DATA,RBRD,190000,1469920
1758488581.56,1,DATA,SOFT2,189020,3057
1758488581.88,2,DATA,RBRD,190500,1469080
1758488582.06,1,DATA,SOFT2,189520,3057
1758488582.38,2,DATA,RBRD,191000,1466740
1758488582.56,1,DATA,SOFT2,190020,3057
1758488582.89,2,DATA,RBRD,191500,1467320
1758488583.06,1,DATA,SOFT2,190520,3057
1758488583.42,2,DATA,RBRD,192000,1470350
1758488583.56,1,DATA,SOFT2,191020,3057
1758488583.89,2,DATA,RBRD,192500,1476260
1758488584.06,1,DATA,SOFT2,191520,3057
1758488584.39,2,DATA,RBRD,193000,1485860
1758488584.56,1,DATA,SOFT2,192020,3057
1758488584.89,2,DATA,RBRD,193500,1494530
1758488585.06,1,DATA,SOFT2,192520,3057
1758488585.39,2,DATA,RBRD,194000,1500750
1758488585.57,1,DATA,SOFT2,193020,3058
1758488585.89,2,DATA,RBRD,194500,1502120
1758488586.07,1,DATA,SOFT2,193520,3057
1758488586.39,2,DATA,RBRD,195000,1491920
1758488586.57,1,DATA,SOFT2,194020,3057
1758488586.89,2,DATA,RBRD,195500,1474650
1758488587.07,1,DATA,SOFT2,194520,3057
1758488587.40,2,DATA,RBRD,196000,1458180
1758488587.57,1,DATA,SOFT2,195020,3057
1758488587.90,2,DATA,RBRD,196500,1448190
1758488588.05,0,BSYS,197537,INFO,etmark 3496479744
1758488588.02,1,DATA,SOFT2,195520,3058
1758488588.35,2,DATA,RBRD,197000,1445450
1758488588.52,1,DATA,SOFT2,196020,3057
1758488588.85,2,DATA,RBRD,197500,1447300
1758488589.02,1,DATA,SOFT2,196520,3057
1758488589.34,2,DATA,RBRD,198000,1452400
1758488589.52,1,DATA,SOFT2,197020,3058
1758488589.84,2,DATA,RBRD,198500,1459820
1758488590.02,1,DATA,SOFT2,197520,3057
1758488590.34,2,DATA,RBRD,199000,1469140
1758488590.51,1,DATA,SOFT2,198020,3057
1758488590.84,2,DATA,RBRD,199500,1479880
1758488591.01,1,DATA,SOFT2,198520,3057
1758488591.34,2,DATA,RBRD,200000,1488190
1758488591.51,1,DATA,SOFT2,199020,3057
1758488591.84,2,DATA,RBRD,200500,1492750
1758488592.01,1,DATA,SOFT2,199520,3057
1758488592.34,2,DATA,RBRD,201000,1493910
1758488592.51,1,DATA,SOFT2,200020,3057
1758488592.84,2,DATA,RBRD,201500,1490150
1758488593.01,1,DATA,SOFT2,200520,3057
1758488593.51,1,DATA,SOFT2,201020,3057
1758488593.83,2,DATA,RBRD,202500,1482380
1758488594.01,1,DATA,SOFT2,201520,3057
1758488594.33,2,DATA,RBRD,203000,1481780
1758488594.50,1,DATA,SOFT2,202020,3057
1758488594.83,2,DATA,RBRD,203500,1482120
1758488595.00,1,DATA,SOFT2,202520,3057
1758488595.33,2,DATA,RBRD,204000,1484080
1758488595.50,1,DATA,SOFT2,203020,3058
1758488595.83,2,DATA,RBRD,204500,1485230
1758488596.00,1,DATA,SOFT2,203520,3057
1758488596.33,2,DATA,RBRD,205000,1485270
1758488596.50,1,DATA,SOFT2,204020,3057
1758488596.83,2,DATA,RBRD,205500,1487350
1758488597.00,1,DATA,SOFT2,204520,3057
1758488597.32,2,DATA,RBRD,206000,1489330
1758488597.50,1,DATA,SOFT2,205020,3057
1758488597.82,2,DATA,RBRD,206500,1491230
1758488597.95,0,BSYS,207510,INFO,etmark 3496482304
1758488598.05,1,DATA,SOFT2,205520,3058
1758488598.38,2,DATA,RBRD,207000,1495310
1758488598.55,1,DATA,SOFT2,206020,3057
1758488598.88,2,DATA,RBRD,207500,1498690
1758488599.05,1,DATA,SOFT2,206520,3057
1758488599.38,2,DATA,RBRD,208000,1498610
1758488599.55,1,DATA,SOFT2,207020,3057
1758488599.88,2,DATA,RBRD,208500,1495150
1758488600.05,1,DATA,SOFT2,207520,3058
1758488600.38,2,DATA,RBRD,209000,1488310
1758488600.55,1,DATA,SOFT2,208020,3057
1758488600.89,2,DATA,RBRD,209500,1478050
1758488601.06,1,DATA,SOFT2,208520,3057
1758488601.39,2,DATA,RBRD,210000,1466470
1758488601.56,1,DATA,SOFT2,209020,3057
1758488601.89,2,DATA,RBRD,210500,1457710
1758488602.06,1,DATA,SOFT2,209520,3057
1758488602.39,2,DATA,RBRD,211000,1454600
1758488602.56,1,DATA,SOFT2,210020,3057
1758488602.89,2,DATA,RBRD,211500,1459880
1758488603.06,1,DATA,SOFT2,210520,3057
1758488603.43,2,DATA,RBRD,212000,1472790
1758488603.56,1,DATA,SOFT2,211020,3057
1758488603.89,2,DATA,RBRD,212500,1489030
1758488604.06,1,DATA,SOFT2,211520,3057
1758488604.40,2,DATA,RBRD,213000,1501750
1758488604.57,1,DATA,SOFT2,212020,3057
1758488604.90,2,DATA,RBRD,213500,1504160
1758488605.07,1,DATA,SOFT2,212520,3057
1758488605.40,2,DATA,RBRD,214000,1496290
1758488605.57,1,DATA,SOFT2,213020,3057
1758488605.90,2,DATA,RBRD,214500,1480580
1758488606.07,1,DATA,SOFT2,213520,3057
1758488606.40,2,DATA,RBRD,215000,1464300
1758488606.57,1,DATA,SOFT2,214020,3057
1758488606.90,2,DATA,RBRD,215500,1454160
1758488607.07,1,DATA,SOFT2,214520,3057
1758488607.40,2,DATA,RBRD,216000,1451270
1758488607.57,1,DATA,SOFT2,215020,3057
1758488607.91,2,DATA,RBRD,216500,1455420
1758488608.06,0,BSYS,217544,INFO,etmark 3496484864
1758488608.01,1,DATA,SOFT2,215520,3057
1758488608.34,2,DATA,RBRD,217000,1463160
1758488608.51,1,DATA,SOFT2,216020,3057
1758488608.84,2,DATA,RBRD,217500,1470960
1758488609.01,1,DATA,SOFT2,216520,3057
1758488609.34,2,DATA,RBRD,218000,1478830
1758488609.51,1,DATA,SOFT2,217020,3057
1758488609.84,2,DATA,RBRD,218500,1484310
1758488610.01,1,DATA,SOFT2,217520,3057
1758488610.34,2,DATA,RBRD,219000,1487280
1758488610.51,1,DATA,SOFT2,218020,3057
1758488610.84,2,DATA,RBRD,219500,1488500
1758488611.00,1,DATA,SOFT2,218520,3057
1758488611.33,2,DATA,RBRD,220000,1489590
1758488611.50,1,DATA,SOFT2,219020,3057
1758488611.83,2,DATA,RBRD,220500,1491120
1758488612.00,1,DATA,SOFT2,219520,3057
1758488612.33,2,DATA,RBRD,221000,1491630
1758488612.50,1,DATA,SOFT2,220020,3057
1758488612.83,2,DATA,RBRD,221500,1490800
1758488613.00,1,DATA,SOFT2,220520,3057
1758488613.37,2,DATA,RBRD,222000,1487740
1758488613.50,1,DATA,SOFT2,221020,3057
1758488613.83,2,DATA,RBRD,222500,1483740
1758488613.99,1,DATA,SOFT2,221520,3057
1758488614.33,2,DATA,RBRD,223000,1481130
1758488614.49,1,DATA,SOFT2,222020,3057
1758488614.82,2,DATA,RBRD,223500,1480180
1758488614.99,1,DATA,SOFT2,222520,3057
1758488615.32,2,DATA,RBRD,224000,1480930
1758488615.49,1,DATA,SOFT2,223020,3057
1758488615.82,2,DATA,RBRD,224500,1482420
1758488615.99,1,DATA,SOFT2,223520,3057
1758488616.32,2,DATA,RBRD,225000,1483550
1758488616.49,1,DATA,SOFT2,224020,3057
1758488616.82,2,DATA,RBRD,225500,1482320
1758488616.98,1,DATA,SOFT2,224520,3057
1758488617.32,2,DATA,RBRD,226000,1477180
1758488617.48,1,DATA,SOFT2,225020,3057
1758488617.82,2,DATA,RBRD,226500,1467000
1758488617.94,0,BSYS,227518,INFO,etmark 3496487424
1758488618.04,1,DATA,SOFT2,225520,3057
1758488618.37,2,DATA,RBRD,227000,1455300
1758488618.54,1,DATA,SOFT2,226020,3057
1758488618.88,2,DATA,RBRD,227500,1444860
1758488619.04,1,DATA,SOFT2,226520,3057
1758488619.38,2,DATA,RBRD,228000,1440690
1758488619.54,1,DATA,SOFT2,227020,3057
1758488619.88,2,DATA,RBRD,228500,1445780
1758488620.05,1,DATA,SOFT2,227520,3057
1758488620.38,2,DATA,RBRD,229000,1458790
1758488620.55,1,DATA,SOFT2,228020,3057
1758488620.88,2,DATA,RBRD,229500,1474450
1758488621.05,1,DATA,SOFT2,228520,3057
1758488621.38,2,DATA,RBRD,230000,1486380
1758488621.55,1,DATA,SOFT2,229020,3057
1758488621.88,2,DATA,RBRD,230500,1492870
1758488622.05,1,DATA,SOFT2,229520,3057
1758488622.39,2,DATA,RBRD,231000,1493300
1758488622.55,1,DATA,SOFT2,230020,3057
1758488622.89,2,DATA,RBRD,231500,1487560
1758488623.05,1,DATA,SOFT2,230520,3057
1758488623.42,2,DATA,RBRD,232000,1478870
1758488623.55,1,DATA,SOFT2,231020,3057
1758488623.89,2,DATA,RBRD,232500,1469890
1758488624.06,1,DATA,SOFT2,231520,3057
1758488624.39,2,DATA,RBRD,233000,1465060
1758488624.56,1,DATA,SOFT2,232020,3057
1758488624.89,2,DATA,RBRD,233500,1465100
1758488625.06,1,DATA,SOFT2,232520,3057
1758488625.39,2,DATA,RBRD,234000,1470980
1758488625.56,1,DATA,SOFT2,233020,3057
1758488625.90,2,DATA,RBRD,234500,1483320
1758488626.06,1,DATA,SOFT2,233520,3057
1758488626.40,2,DATA,RBRD,235000,1497900
1758488626.56,1,DATA,SOFT2,234020,3057
1758488626.90,2,DATA,RBRD,235500,1506610
1758488627.06,1,DATA,SOFT2,234520,3057
1758488627.40,2,DATA,RBRD,236000,1509930
1758488627.56,1,DATA,SOFT2,235020,3057
1758488627.90,2,DATA,RBRD,236500,1502850
1758488628.05,0,BSYS,237542,INFO,etmark 3496489984
1758488628.01,1,DATA,SOFT2,235520,3057
1758488628.35,2,DATA,RBRD,237000,1486210
1758488628.51,1,DATA,SOFT2,236020,3057
1758488628.85,2,DATA,RBRD,237500,1471060
1758488629.01,1,DATA,SOFT2,236520,3057
1758488629.35,2,DATA,RBRD,238000,1463020
1758488629.51,1,DATA,SOFT2,237020,3057
1758488629.85,2,DATA,RBRD,238500,1461440
1758488630.01,1,DATA,SOFT2,237520,3057
1758488630.35,2,DATA,RBRD,239000,1462110
1758488630.51,1,DATA,SOFT2,238020,3057
1758488630.85,2,DATA,RBRD,239500,1465610
1758488631.01,1,DATA,SOFT2,238520,3057
1758488631.34,2,DATA,RBRD,240000,1474270
1758488631.51,1,DATA,SOFT2,239020,3057
1758488631.84,2,DATA,RBRD,240500,1479400
1758488632.01,1,DATA,SOFT2,239520,3057
1758488632.34,2,DATA,RBRD,241000,1488900
1758488632.50,1,DATA,SOFT2,240020,3057
1758488632.84,2,DATA,RBRD,241500,1497950
1758488633.00,1,DATA,SOFT2,240520,3057
1758488633.37,2,DATA,RBRD,242000,1503120
1758488633.50,1,DATA,SOFT2,241020,3057
1758488633.84,2,DATA,RBRD,242500,1502220
1758488634.00,1,DATA,SOFT2,241520,3057
1758488634.34,2,DATA,RBRD,243000,1495290
1758488634.50,1,DATA,SOFT2,242020,3057
1758488634.84,2,DATA,RBRD,243500,1485040
1758488635.00,1,DATA,SOFT2,242520,3057
1758488635.33,2,DATA,RBRD,244000,1474410
1758488635.50,1,DATA,SOFT2,243020,3057
1758488635.83,2,DATA,RBRD,244500,1466110
1758488636.00,1,DATA,SOFT2,243520,3057
1758488636.33,2,DATA,RBRD,245000,1465560
1758488636.49,1,DATA,SOFT2,244020,3057
1758488636.83,2,DATA,RBRD,245500,1471460
1758488636.99,1,DATA,SOFT2,244520,3057
1758488637.33,2,DATA,RBRD,246000,1479950
1758488637.49,1,DATA,SOFT2,245020,3057
1758488637.83,2,DATA,RBRD,246500,1486440
1758488637.96,0,BSYS,247524,INFO,etmark 3496492544
1758488638.03,1,DATA,SOFT2,245520,3057
1758488638.37,2,DATA,RBRD,247000,1489480
1758488638.53,1,DATA,SOFT2,246020,3057
1758488638.87,2,DATA,RBRD,247500,1488210
1758488639.03,1,DATA,SOFT2,246520,3057
1758488639.37,2,DATA,RBRD,248000,1486600
1758488639.54,1,DATA,SOFT2,247020,3057
1758488639.88,2,DATA,RBRD,248500,1487680
1758488640.04,1,DATA,SOFT2,247520,3057
1758488640.38,2,DATA,RBRD,249000,1488240
1758488640.54,1,DATA,SOFT2,248020,3057
1758488640.88,2,DATA,RBRD,249500,1485410
1758488641.04,1,DATA,SOFT2,248520,3057
1758488641.38,2,DATA,RBRD,250000,1482730
1758488641.54,1,DATA,SOFT2,249020,3057
1758488641.88,2,DATA,RBRD,250500,1479120
1758488642.04,1,DATA,SOFT2,249520,3057
1758488642.38,2,DATA,RBRD,251000,1474230
1758488642.54,1,DATA,SOFT2,250020,3057
1758488642.88,2,DATA,RBRD,251500,1469790
1758488643.04,1,DATA,SOFT2,250520,3057
1758488643.41,2,DATA,RBRD,252000,1466190
1758488643.54,1,DATA,SOFT2,251020,3057
1758488643.88,2,DATA,RBRD,252500,1465050
1758488644.04,1,DATA,SOFT2,251520,3057
1758488644.38,2,DATA,RBRD,253000,1465950
1758488644.54,1,DATA,SOFT2,252020,3057
1758488644.89,2,DATA,RBRD,253500,1468690
1758488645.05,1,DATA,SOFT2,252520,3057
1758488645.39,2,DATA,RBRD,254000,1476400
1758488645.55,1,DATA,SOFT2,253020,3057
1758488645.89,2,DATA,RBRD,254500,1487540
1758488646.05,1,DATA,SOFT2,253520,3057
1758488646.39,2,DATA,RBRD,255000,1497810
1758488646.55,1,DATA,SOFT2,254020,3057
1758488646.89,2,DATA,RBRD,255500,1503740
1758488647.05,1,DATA,SOFT2,254520,3057
1758488647.39,2,DATA,RBRD,256000,1504360
1758488647.55,1,DATA,SOFT2,255020,3057
1758488647.89,2,DATA,RBRD,256500,1498400
1758488648.05,0,BSYS,257551,INFO,etmark 3496495104
1758488648.01,1,DATA,SOFT2,255520,3057
1758488648.34,2,DATA,RBRD,257000,1487200
1758488648.50,1,DATA,SOFT2,256020,3057
1758488648.84,2,DATA,RBRD,257500,1475350
1758488649.00,1,DATA,SOFT2,256520,3057
1758488649.34,2,DATA,RBRD,258000,1467400
1758488649.50,1,DATA,SOFT2,257020,3057
1758488649.84,2,DATA,RBRD,258500,1468920
1758488650.00,1,DATA,SOFT2,257520,3057
1758488650.34,2,DATA,RBRD,259000,1477130
1758488650.50,1,DATA,SOFT2,258020,3057
1758488650.84,2,DATA,RBRD,259500,1483330
1758488651.00,1,DATA,SOFT2,258520,3057
1758488651.34,2,DATA,RBRD,260000,1484250
1758488651.50,1,DATA,SOFT2,259020,3057
1758488651.84,2,DATA,RBRD,260500,1481080
1758488651.99,1,DATA,SOFT2,259520,3057
1758488652.33,2,DATA,RBRD,261000,1473150
1758488652.49,1,DATA,SOFT2,260020,3057
1758488652.83,2,DATA,RBRD,261500,1462960
1758488652.99,1,DATA,SOFT2,260520,3057
1758488653.36,2,DATA,RBRD,262000,1455280
1758488653.49,1,DATA,SOFT2,261020,3057
1758488653.83,2,DATA,RBRD,262500,1453640
1758488653.99,1,DATA,SOFT2,261520,3057
1758488654.33,2,DATA,RBRD,263000,1459100
1758488654.49,1,DATA,SOFT2,262020,3057
1758488654.83,2,DATA,RBRD,263500,1466740
1758488654.99,1,DATA,SOFT2,262520,3057
1758488655.33,2,DATA,RBRD,264000,1471810
1758488655.48,1,DATA,SOFT2,263020,3057
1758488655.83,2,DATA,RBRD,264500,1475750
1758488655.98,1,DATA,SOFT2,263520,3057
1758488656.32,2,DATA,RBRD,265000,1476210
1758488656.48,1,DATA,SOFT2,264020,3057
1758488656.82,2,DATA,RBRD,265500,1474650
1758488656.98,1,DATA,SOFT2,264520,3057
1758488657.32,2,DATA,RBRD,266000,1472900
1758488657.48,1,DATA,SOFT2,265020,3057
1758488657.82,2,DATA,RBRD,266500,1473030
1758488657.95,0,BSYS,267525,INFO,etmark 3496497664
1758488658.03,1,DATA,SOFT2,265520,3057
1758488658.37,2,DATA,RBRD,267000,1476690
1758488658.53,1,DATA,SOFT2,266020,3057
1758488658.88,2,DATA,RBRD,267500,1482380
1758488659.03,1,DATA,SOFT2,266520,3057
1758488659.38,2,DATA,RBRD,268000,1488620
1758488659.53,1,DATA,SOFT2,267020,3057
1758488659.88,2,DATA,RBRD,268500,1492980
1758488660.04,1,DATA,SOFT2,267520,3057
